ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2000-01-20,0.08045373299275559,-3.4508948533922377,4.810947328745268,0.08045373299275559,0.08045373299275559,0.5719098479915753,0.5719098479915753,0.5719098479915753,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581594592,0.0018649627581594592,0.0018649627581594592,0.47457417114296185,0.47457417114296185,0.47457417114296185,0.0,0.0,0.0,0.6523635809843309
2000-01-21,0.08052155322051939,-3.3991783496968435,4.906808259162318,0.08052155322051939,0.08052155322051939,0.5617795057522326,0.5617795057522326,0.5617795057522326,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547251956,-0.003062227547251956,-0.003062227547251956,0.46937101920903057,0.46937101920903057,0.46937101920903057,0.0,0.0,0.0,0.6423010589727519
2000-01-24,0.08072501390381079,-3.5401900652693095,4.568667964806087,0.08072501390381079,0.08072501390381079,0.5413320480049193,0.5413320480049193,0.5413320480049193,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208123265,0.016778483208123265,0.016778483208123265,0.429082850706342,0.429082850706342,0.429082850706342,0.0,0.0,0.0,0.6220570619087301
2000-01-25,0.0807928341315746,-3.4132954288714483,4.579125025174239,0.0807928341315746,0.0807928341315746,0.5052617922830536,0.5052617922830536,0.5052617922830536,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438720267,0.0021317490438720267,0.0021317490438720267,0.40765932914872755,0.40765932914872755,0.40765932914872755,0.0,0.0,0.0,0.5860546264146281
2000-01-26,0.0808606543593384,-3.638239941979879,4.458129298302143,0.0808606543593384,0.0808606543593384,0.48416388144456657,0.48416388144456657,0.48416388144456657,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724875601,0.006154743724875601,0.006154743724875601,0.38253842362923685,0.38253842362923685,0.38253842362923685,0.0,0.0,0.0,0.565024535803905
2000-01-27,0.0809284745871022,-3.562504631848646,4.48497674353851,0.0809284745871022,0.0809284745871022,0.4513384656606356,0.4513384656606356,0.4513384656606356,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581704806,0.0018649627581704806,0.0018649627581704806,0.354002788812011,0.354002788812011,0.354002788812011,0.0,0.0,0.0,0.5322669402477378
2000-01-28,0.080996294814866,-3.3179506062213644,4.674889550778624,0.080996294814866,0.080996294814866,0.4148041057937421,0.4148041057937421,0.4148041057937421,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472439796,-0.0030622275472439796,-0.0030622275472439796,0.322395619250532,0.322395619250532,0.322395619250532,0.0,0.0,0.0,0.4958004006086081
2000-01-31,0.08119975549815742,-3.527134438948879,4.370853900873322,0.08119975549815742,0.08119975549815742,0.3255632967247771,0.3255632967247771,0.3255632967247771,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208128005,0.016778483208128005,0.016778483208128005,0.21331409942619498,0.21331409942619498,0.21331409942619498,0.0,0.0,0.0,0.4067630522229345
2000-02-01,0.08126757572592122,-4.157028955186669,4.302873253964863,0.08126757572592122,0.08126757572592122,0.27137087523363107,0.27137087523363107,0.27137087523363107,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043868131,0.002131749043868131,0.002131749043868131,0.1737684120993088,0.1737684120993088,0.1737684120993088,0.0,0.0,0.0,0.35263845095955226
2000-02-02,0.08133539595368501,-3.612028286202145,3.916629548167688,0.08133539595368501,0.08133539595368501,0.23509157341871414,0.23509157341871414,0.23509157341871414,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.00615474372486926,0.00615474372486926,0.00615474372486926,0.13346611560339078,0.13346611560339078,0.13346611560339078,0.0,0.0,0.0,0.31642696937239917
2000-02-03,0.08140321618144883,-3.9024394625523326,4.37177831961322,0.08140321618144883,0.08140321618144883,0.19025206463970304,0.19025206463970304,0.19025206463970304,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581973436,0.0018649627581973436,0.0018649627581973436,0.09291638779105159,0.09291638779105159,0.09291638779105159,0.0,0.0,0.0,0.27165528082115187
2000-02-04,0.08147103640921263,-3.6564739666581674,3.942688922341611,0.08147103640921263,0.08147103640921263,0.14502618568046727,0.14502618568046727,0.14502618568046727,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472418805,-0.0030622275472418805,-0.0030622275472418805,0.05261769913725503,0.05261769913725503,0.05261769913725503,0.0,0.0,0.0,0.2264972220896799
2000-02-07,0.08167449709250403,-3.912690197707283,4.246950079870639,0.08167449709250403,0.08167449709250403,0.05007969126910745,0.05007969126910745,0.05007969126910745,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208118016,0.016778483208118016,0.016778483208118016,-0.06216950602946467,-0.06216950602946467,-0.06216950602946467,0.0,0.0,0.0,0.13175418836161149
2000-02-08,0.08174231732026783,-3.622163015038075,4.087493528118381,0.08174231732026783,0.08174231732026783,0.0005479220329179086,0.0005479220329179086,0.0005479220329179086,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043883756,0.002131749043883756,0.002131749043883756,-0.09705454110141994,-0.09705454110141994,-0.09705454110141994,0.0,0.0,0.0,0.08229023935318575
2000-02-09,0.08181013754803164,-4.255692757188384,3.8887579694000904,0.08181013754803164,0.08181013754803164,-0.02807888290141066,-0.02807888290141066,-0.02807888290141066,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724877439,0.006154743724877439,0.006154743724877439,-0.1297043407167422,-0.1297043407167422,-0.1297043407167422,0.0,0.0,0.0,0.05373125464662098
2000-02-10,0.08187795777579544,-4.058265308514555,4.408438821773045,0.08187795777579544,0.08187795777579544,-0.06254216014458334,-0.06254216014458334,-0.06254216014458334,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581865426,0.0018649627581865426,0.0018649627581865426,-0.159877836993224,-0.159877836993224,-0.159877836993224,0.0,0.0,0.0,0.0193357976312121
2000-02-11,0.08194577800355925,-4.171271345330387,4.087416852379593,0.08194577800355925,0.08194577800355925,-0.09498869482909895,-0.09498869482909895,-0.09498869482909895,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472397802,-0.0030622275472397802,-0.0030622275472397802,-0.18739718137231332,-0.18739718137231332,-0.18739718137231332,0.0,0.0,0.0,-0.013042916825539708
2000-02-14,0.08214923868685066,-4.330256368614929,3.904516994513911,0.08214923868685066,0.08214923868685066,-0.1409701069954472,-0.1409701069954472,-0.1409701069954472,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208126114,0.016778483208126114,0.016778483208126114,-0.2532193042940274,-0.2532193042940274,-0.2532193042940274,0.0,0.0,0.0,-0.05882086830859655
2000-02-15,0.08221705891461445,-3.807393152130312,3.8992168189514262,0.08221705891461445,0.08221705891461445,-0.172021326737585,-0.172021326737585,-0.172021326737585,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438728455,0.0021317490438728455,0.0021317490438728455,-0.26962378987191193,-0.26962378987191193,-0.26962378987191193,0.0,0.0,0.0,-0.08980426782297055
2000-02-16,0.08228487914237825,-3.954850834529915,3.834834573770309,0.08228487914237825,0.08228487914237825,-0.18179977059576632,-0.18179977059576632,-0.18179977059576632,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724885618,0.006154743724885618,0.006154743724885618,-0.28342522841110607,-0.28342522841110607,-0.28342522841110607,0.0,0.0,0.0,-0.09951489145338807
2000-02-17,0.08235269937014206,-4.102598455452962,4.024552081938967,0.08235269937014206,0.08235269937014206,-0.1974616638048863,-0.1974616638048863,-0.1974616638048863,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581757415,0.0018649627581757415,0.0018649627581757415,-0.2947973406535162,-0.2947973406535162,-0.2947973406535162,0.0,0.0,0.0,-0.11510896443474425
2000-02-18,0.08242051959790588,-4.11902876414933,3.735935610595165,0.08242051959790588,0.08242051959790588,-0.21154507966139402,-0.21154507966139402,-0.21154507966139402,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547231802,-0.003062227547231802,-0.003062227547231802,-0.30395356620461633,-0.30395356620461633,-0.30395356620461633,0.0,0.0,0.0,-0.12912456006348816
2000-02-22,0.08269180050896106,-4.257120451303651,3.623802371896597,0.08269180050896106,0.08269180050896106,-0.22598690392935145,-0.22598690392935145,-0.22598690392935145,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043861934,0.002131749043861934,0.002131749043861934,-0.3235893670636675,-0.3235893670636675,-0.3235893670636675,0.0,0.0,0.0,-0.14329510342039037
2000-02-23,0.08275962073672488,-3.9954678532843086,3.940490263259183,0.08275962073672488,0.08275962073672488,-0.22401290362981843,-0.22401290362981843,-0.22401290362981843,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724877793,0.006154743724877793,0.006154743724877793,-0.3256383614451504,-0.3256383614451504,-0.3256383614451504,0.0,0.0,0.0,-0.14125328289309355
2000-02-24,0.08282744096448869,-4.294144975980516,3.8325288931864865,0.08282744096448869,0.08282744096448869,-0.22974857779199753,-0.22974857779199753,-0.22974857779199753,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581837727,0.0018649627581837727,0.0018649627581837727,-0.3270842546406354,-0.3270842546406354,-0.3270842546406354,0.0,0.0,0.0,-0.14692113682750885
2000-02-25,0.08289526119225249,-4.194862884061119,3.493318658619616,0.08289526119225249,0.08289526119225249,-0.2357577077453388,-0.2357577077453388,-0.2357577077453388,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472530214,-0.0030622275472530214,-0.0030622275472530214,-0.3281661942885399,-0.3281661942885399,-0.3281661942885399,0.0,0.0,0.0,-0.1528624465530863
2000-02-28,0.0830987218755439,-4.159269546539232,3.766904021733386,0.0830987218755439,0.0830987218755439,-0.2188884625732123,-0.2188884625732123,-0.2188884625732123,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320813559,0.01677848320813559,0.01677848320813559,-0.331137659871802,-0.331137659871802,-0.331137659871802,0.0,0.0,0.0,-0.1357897406976684
2000-02-29,0.08316654210330769,-3.842100527392838,4.01451258779274,0.08316654210330769,0.08316654210330769,-0.2348753483676904,-0.2348753483676904,-0.2348753483676904,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.00213174904387756,0.00213174904387756,0.00213174904387756,-0.3324778115020221,-0.3324778115020221,-0.3324778115020221,0.0,0.0,0.0,-0.1517088062643827
2000-03-01,0.0832343623310715,-4.114295676385227,3.9546251747967234,0.0832343623310715,0.0832343623310715,-0.23247961385076904,-0.23247961385076904,-0.23247961385076904,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.006154743724856932,0.006154743724856932,0.006154743724856932,-0.33410507166608006,-0.33410507166608006,-0.33410507166608006,0.0,0.0,0.0,-0.14924525151969753
2000-03-02,0.0833021825588353,-4.30921170058013,3.9974429744682762,0.0833021825588353,0.0833021825588353,-0.23868408978217837,-0.23868408978217837,-0.23868408978217837,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581947931,0.0018649627581947931,0.0018649627581947931,-0.33601976663082733,-0.33601976663082733,-0.33601976663082733,0.0,0.0,0.0,-0.15538190722334305
2000-03-03,0.0833700027865991,-4.210130888964439,3.8485691655550727,0.0833700027865991,0.0833700027865991,-0.24577056137346,-0.24577056137346,-0.24577056137346,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472509232,-0.0030622275472509232,-0.0030622275472509232,-0.33817904791666326,-0.33817904791666326,-0.33817904791666326,0.0,0.0,0.0,-0.16240055858686092
2000-03-06,0.08357346346989052,-4.257253993971727,3.5407589526097683,0.08357346346989052,0.08357346346989052,-0.2328732312828922,-0.2328732312828922,-0.2328732312828922,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0167784832081256,0.0167784832081256,0.0167784832081256,-0.3451224285814719,-0.3451224285814719,-0.3451224285814719,0.0,0.0,0.0,-0.1492997678130017
2000-03-07,0.0836412836976543,-4.134243509433982,3.869887159945188,0.0836412836976543,0.0836412836976543,-0.24950106797252536,-0.24950106797252536,-0.24950106797252536,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438736665,0.0021317490438736665,0.0021317490438736665,-0.34710353110685316,-0.34710353110685316,-0.34710353110685316,0.0,0.0,0.0,-0.16585978427487105
2000-03-08,0.08370910392541811,-4.251654129153095,3.7842591529592275,0.08370910392541811,0.08370910392541811,-0.2469941497246368,-0.2469941497246368,-0.2469941497246368,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724849108,0.006154743724849108,0.006154743724849108,-0.34861960753994,-0.34861960753994,-0.34861960753994,0.0,0.0,0.0,-0.16328504579921868
2000-03-09,0.08377692415318193,-3.9803537226504515,3.623283176616206,0.08377692415318193,0.08377692415318193,-0.2521395850008669,-0.2521395850008669,-0.2521395850008669,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581621697,0.0018649627581621697,0.0018649627581621697,-0.34947526184948324,-0.34947526184948324,-0.34947526184948324,0.0,0.0,0.0,-0.16836266084768498
2000-03-10,0.08384474438094572,-3.946268931419589,3.824348379829364,0.08384474438094572,0.08384474438094572,-0.25706723095388223,-0.25706723095388223,-0.25706723095388223,0.09547071409045411,0.09547071409045411,0.09547071409045411,-0.0030622275472488233,-0.0030622275472488233,-0.0030622275472488233,-0.3494757174970875,-0.3494757174970875,-0.3494757174970875,0.0,0.0,0.0,-0.1732224865729365
2000-03-13,0.08404820506423713,-4.256685393680278,3.7844184565412213,0.08404820506423713,0.08404820506423713,-0.23033258314692423,-0.23033258314692423,-0.23033258314692423,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0167784832081337,0.0167784832081337,0.0167784832081337,-0.342581780445512,-0.342581780445512,-0.342581780445512,0.0,0.0,0.0,-0.1462843780826871
2000-03-14,0.08411602529200093,-4.305653496294102,3.752852204507688,0.08411602529200093,0.08411602529200093,-0.23991064341424345,-0.23991064341424345,-0.23991064341424345,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438627546,0.0021317490438627546,0.0021317490438627546,-0.33751310654856037,-0.33751310654856037,-0.33751310654856037,0.0,0.0,0.0,-0.15579461812224252
2000-03-15,0.08418384551976474,-4.348207605538048,3.422261318691361,0.08418384551976474,0.08418384551976474,-0.22927939949475926,-0.22927939949475926,-0.22927939949475926,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724857287,0.006154743724857287,0.006154743724857287,-0.3309048573100707,-0.3309048573100707,-0.3309048573100707,0.0,0.0,0.0,-0.14509555397499452
2000-03-16,0.08425166574752854,-4.359743657897118,3.87614481850042,0.08425166574752854,0.08425166574752854,-0.22538961701392635,-0.22538961701392635,-0.22538961701392635,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.001864962758148379,0.001864962758148379,0.001864962758148379,-0.32272529386252885,-0.32272529386252885,-0.32272529386252885,0.0,0.0,0.0,-0.1411379512663978
2000-03-17,0.08431948597529233,-4.4076667095625215,3.549473940775274,0.08431948597529233,0.08431948597529233,-0.22058022164717195,-0.22058022164717195,-0.22058022164717195,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472408454,-0.0030622275472408454,-0.0030622275472408454,-0.3129887081903852,-0.3129887081903852,-0.3129887081903852,0.0,0.0,0.0,-0.13626073567187963
2000-03-20,0.08452294665858376,-3.9518478126716947,3.9277236631316357,0.08452294665858376,0.08452294665858376,-0.1630539662755275,-0.1630539662755275,-0.1630539662755275,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208135072,0.016778483208135072,0.016778483208135072,-0.2753031635741167,-0.2753031635741167,-0.2753031635741167,0.0,0.0,0.0,-0.07853101961694375
2000-03-21,0.08459076688634755,-4.134939388976135,3.764179832102016,0.08459076688634755,0.08459076688634755,-0.16284039599046493,-0.16284039599046493,-0.16284039599046493,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.002131749043851844,0.002131749043851844,0.002131749043851844,-0.26044285912477094,-0.26044285912477094,-0.26044285912477094,0.0,0.0,0.0,-0.07824962910411738
2000-03-22,0.08465858711411135,-3.9743720079183062,4.050688033047581,0.08465858711411135,0.08465858711411135,-0.14318171507842312,-0.14318171507842312,-0.14318171507842312,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0061547437248669476,0.0061547437248669476,0.0061547437248669476,-0.24480717289374415,-0.24480717289374415,-0.24480717289374415,0.0,0.0,0.0,-0.058523127964311764
2000-03-23,0.08472640734187516,-4.023442789421553,3.64196029725046,0.08472640734187516,0.08472640734187516,-0.13134188442366734,-0.13134188442366734,-0.13134188442366734,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581593996,0.0018649627581593996,0.0018649627581593996,-0.22867756127228087,-0.22867756127228087,-0.22867756127228087,0.0,0.0,0.0,-0.046615477081792187
